el,x,y,w,key,cartel,b,z,lo,hi,x1,text
whisker,3.7597058823529412,0.8862222222222224,,,,,,0.8765255892314351,0.8959188552130096,,
bar,3.785,0.8951111111111111,0.024029411764705882,midian_wo_defenses,False,5.0,2.0,,,,
whisker,3.785,0.8951111111111111,,,,,,0.8820320542492781,0.9081901679729442,,
bar,3.8102941176470586,0.824,0.024029411764705882,midian_wo_defenses,True,1.0,2.0,,,,
whisker,3.8102941176470586,0.824,,,,,,0.8044950148822295,0.8435049851177704,,
bar,3.8355882352941175,0.8106666666666666,0.024029411764705882,midian_wo_defenses,True,3.0,2.0,,,,
whisker,3.8355882352941175,0.8106666666666666,,,,,,0.7925804533783326,0.8287528799550007,,
bar,3.8608823529411764,0.8204444444444444,0.024029411764705882,midian_wo_defenses,True,5.0,2.0,,,,
whisker,3.8608823529411764,0.8204444444444444,,,,,,0.799334502956377,0.8415543859325118,,
bar,3.8861764705882353,0.8124444444444445,0.024029411764705882,flat_probe_argmax_online,False,1.0,2.0,,,,
whisker,3.8861764705882353,0.8124444444444445,,,,,,0.7985737897472648,0.8263150991416243,,
bar,3.9114705882352943,0.8799999999999999,0.024029411764705882,flat_probe_argmax_online,False,3.0,2.0,,,,
whisker,3.9114705882352943,0.8799999999999999,,,,,,0.8713361828046141,0.8886638171953857,,
bar,3.9367647058823527,0.8995555555555557,0.024029411764705882,flat_probe_argmax_online,False,5.0,2.0,,,,
whisker,3.9367647058823527,0.8995555555555557,,,,,,0.8945666790398571,0.9045444320712542,,
bar,3.9620588235294116,0.8124444444444445,0.024029411764705882,flat_probe_argmax_online,True,1.0,2.0,,,,
whisker,3.9620588235294116,0.8124444444444445,,,,,,0.7985737897472648,0.8263150991416243,,
bar,3.9873529411764705,0.8799999999999999,0.024029411764705882,flat_probe_argmax_online,True,3.0,2.0,,,,
whisker,3.9873529411764705,0.8799999999999999,,,,,,0.8713361828046141,0.8886638171953857,,
bar,4.0126470588235295,0.8995555555555557,0.024029411764705882,flat_probe_argmax_online,True,5.0,2.0,,,,
whisker,4.0126470588235295,0.8995555555555557,,,,,,0.8945666790398571,0.9045444320712542,,
bar,4.037941176470588,0.8684444444444445,0.024029411764705882,best_learned,False,1.0,2.0,,,,
whisker,4.037941176470588,0.8684444444444445,,,,,,0.8420532749523493,0.8948356139365395,,
bar,4.063235294117647,0.9262222222222222,0.024029411764705882,best_learned,False,3.0,2.0,,,,
whisker,4.063235294117647,0.9262222222222222,,,,,,0.9089174023698384,0.943527042074606,,
bar,4.088529411764706,0.8995555555555557,0.024029411764705882,best_learned,False,5.0,2.0,,,,
whisker,4.088529411764706,0.8995555555555557,,,,,,0.8821937555692227,0.9169173555418886,,
bar,4.113823529411765,0.8684444444444445,0.024029411764705882,best_learned,True,1.0,2.0,,,,
whisker,4.113823529411765,0.8684444444444445,,,,,,0.8420532749523493,0.8948356139365395,,
bar,4.139117647058823,0.9262222222222222,0.024029411764705882,best_learned,True,3.0,2.0,,,,
whisker,4.139117647058823,0.9262222222222222,,,,,,0.9089174023698384,0.943527042074606,,
bar,4.164411764705882,0.8995555555555557,0.024029411764705882,best_learned,True,5.0,2.0,,,,
whisker,4.164411764705882,0.8995555555555557,,,,,,0.8821937555692227,0.9169173555418886,,
bar,4.189705882352941,0.831111111111111,0.024029411764705882,best_bandit,False,1.0,2.0,,,,
whisker,4.189705882352941,0.831111111111111,,,,,,0.8169864457048259,0.8452357765173962,,
bar,4.215,0.8595555555555555,0.024029411764705882,best_bandit,False,3.0,2.0,,,,
whisker,4.215,0.8595555555555555,,,,,,0.8527278704463389,0.866383240664772,,
bar,4.240294117647059,0.8844444444444445,0.024029411764705882,best_bandit,False,5.0,2.0,,,,
whisker,4.240294117647059,0.8844444444444445,,,,,,0.8732007905416235,0.8956880983472654,,
bar,4.265588235294118,0.8488888888888887,0.024029411764705882,best_bandit,True,1.0,2.0,,,,
whisker,4.265588235294118,0.8488888888888887,,,,,,0.8347642234826035,0.8630135542951738,,
bar,4.290882352941177,0.8693333333333332,0.024029411764705882,best_bandit,True,3.0,2.0,,,,
whisker,4.290882352941177,0.8693333333333332,,,,,,0.8560296626248037,0.8826370040418627,,
bar,4.3161764705882355,0.8995555555555557,0.024029411764705882,best_bandit,True,5.0,2.0,,,,
whisker,4.3161764705882355,0.8995555555555557,,,,,,0.8923068860309779,0.9068042250801335,,
bar,4.341470588235294,0.7440000000000001,0.024029411764705882,declared_argmax,False,,2.0,,,,
whisker,4.341470588235294,0.7440000000000001,,,,,,0.7005079828525331,0.787492017147467,,
bar,4.366764705882353,0.6142222222222222,0.024029411764705882,declared_argmax,True,,2.0,,,,
whisker,4.366764705882353,0.6142222222222222,,,,,,0.5522003224659046,0.6762441219785399,,
bar,4.392058823529412,0.6897777777777779,0.024029411764705882,random,False,,2.0,,,,
whisker,4.392058823529412,0.6897777777777779,,,,,,0.6651762622167147,0.714379293338841,,
bar,4.41735294117647,0.6897777777777779,0.024029411764705882,random,True,,2.0,,,,
whisker,4.41735294117647,0.6897777777777779,,,,,,0.6651762622167147,0.714379293338841,,
oracle,3.54,1.0,,,,,,,,4.46,
tick,0.0,,,,,,,,,,"live
$n = 10^{5}$"
tick,1.0,,,,,,,,,,"Bernoulli
$n = 10^{7}$"
tick,2.0,,,,,,,,,,"RouterBench replay
$n = 10^{6}$"
tick,3.0,,,,,,,,,,"RouterEval
$n = 5{,}000$"
tick,4.0,,,,,,,,,,"LLMRouterBench
$n = 20$"
legend,,,,oracle,,,,,,,
legend,,,,midian,,,,,,,
legend,,,,midian_wo_defenses,,,,,,,
legend,,,,flat_probe_argmax_online,,,,,,,
legend,,,,best_learned,,,,,,,
legend,,,,best_bandit,,,,,,,
legend,,,,declared_argmax,,,,,,,
legend,,,,random,,,,,,,
